"id","downpmt","pmttype","use","age","gender","default"
"21034",150,4,0,55,"Male",0
"21035",26,3,1,21,"Female",0
"21036",899,3,7,46,"Male",0
"21037",499,3,1,39,"Female",0
"21038",1397,3,0,0,"Female",0
"21040",30,4,4,18,"Female",0
"21041",75,4,1,35,"Female",0
"21042",250,3,8,16,"Male",0
"21043",75,3,6,22,"Male",0
"21044",80,3,1,17,"Male",0
"21045",175,4,4,25,"Male",0
"21046",25,3,1,40,"Male",0
"21047",5,4,1,25,"Female",0
"21048",19,4,0,43,"Female",0
"21049",75,3,1,31,"Female",0
"21050",25,3,0,32,"Female",0
"21051",19,5,6,48,"Male",0
"21052",19,4,5,69,"Female",0
"21053",29,4,1,37,"Male",0
"21054",30,3,1,32,"Female",0
"21055",50,5,3,25,"Female",0
"21056",38,5,3,46,"Female",0
"21058",25,4,1,22,"Male",0
"21059",150,3,3,20,"Male",0
"21060",29,5,0,36,"Female",0
"21061",150,5,3,36,"Male",0
"21062",50,4,1,0,"Female",0
"21063",150,5,6,21,"Male",0
"21065",100,5,1,46,"Female",0
"21066",10,5,1,26,"Male",0
"21067",25,3,1,19,"Female",0
"21068",80,4,1,50,"Female",0
"21069",175,5,1,24,"Male",0
"21070",250,4,4,24,"Female",0
"21071",25,1,2,21,"Male",0
"21072",1378,1,1,41,"Male",0
"21073",150,5,6,72,"Female",0
"21074",439.5,5,6,35,"Male",0
"21075",150,5,5,23,"Female",0
"21076",150,3,6,41,"Male",0
"21077",19,4,1,0,"Female",0
"21078",150,5,1,23,"Male",0
"21079",499,3,4,17,"Male",0
"21080",250,5,4,23,"Female",0
"21081",150,3,6,67,"Female",0
"21082",170,5,3,25,"Female",0
"21084",225,5,0,43,"Male",0
"21085",25,4,3,28,"Female",0
"21086",125,4,0,77,"Male",0
"21087",300,5,5,0,"Female",0
"21089",150,4,3,22,"Male",0
"21090",25,3,2,29,"Female",0
"21091",5,5,0,21,"Male",0
"21092",1198,5,0,52,"Male",0
"21093",250,4,1,45,"Male",0
"21094",100,4,0,27,"Female",0
"21095",250,5,2,16,"Female",0
"21097",150,5,1,35,"Female",0
"21098",150,5,4,29,"Male",0
"21099",125,4,0,41,"Male",0
"21100",150,4,7,46,"Female",0
"21101",100,4,6,45,"Female",0
"21102",19,4,8,50,"Female",0
"21104",50,4,5,21,"Female",0
"21105",20,4,0,20,"Female",0
"21106",5,4,2,19,"Male",0
"21108",5,4,5,22,"Female",0
"21109",100,3,3,39,"Female",0
"21110",175,4,3,20,"Female",0
"21111",100,4,1,21,"Female",0
"21112",75,4,7,19,"Male",0
"21113",75,3,5,48,"Male",0
"21114",75,4,5,26,"Female",0
"21116",100,4,2,57,"Female",0
"21117",100,4,5,18,"Female",0
"21118",25,3,4,55,"Male",0
"21119",25,3,1,20,"Male",0
"21120",25,4,4,60,"Female",0
"21121",100,5,5,35,"Female",0
"21122",75,5,4,30,"Female",0
"21123",75,5,7,26,"Male",0
"21124",100,5,3,27,"Male",0
"21125",205,5,1,0,"Female",0
"21126",5,4,4,43,"Male",0
"21127",100,4,6,29,"Male",0
"21128",75,3,0,21,"Male",0
"21129",50,3,1,23,"Male",0
"21131",5,3,3,20,"Female",0
"21132",100,4,1,15,"Male",0
"21133",300,5,6,20,"Male",0
"21134",20,3,0,34,"Male",0
"21135",19,5,7,30,"Male",0
"21136",50,4,0,23,"Female",0
"21137",161.36,4,7,78,"Female",0
"21138",150,5,1,26,"Male",0
"21139",150,3,1,46,"Male",0
"21140",200,4,0,41,"Male",0
"21141",150,5,3,0,"Female",0
"21142",100,3,1,27,"Male",0
"21143",100,4,6,26,"Male",0
"21144",125,4,2,21,"Female",0
"21145",25,4,0,44,"Male",0
"21146",0,4,1,0,"Female",0
"21147",20,3,5,33,"Male",0
"21148",100,4,1,26,"Male",0
"21149",100,4,3,22,"Female",0
"21150",100,3,1,23,"Female",0
"21151",1,3,3,29,"Female",0
"21153",75,3,3,34,"Male",0
"21154",150,4,6,31,"Male",0
"21155",75,5,1,24,"Male",0
"21156",5,4,0,37,"Male",0
"21157",50,3,3,27,"Female",0
"21158",75,4,2,30,"Male",0
"21159",75,3,4,31,"Male",0
"21160",75,4,0,30,"Male",0
"21161",75,5,6,20,"Male",0
"21162",150,4,1,42,"Male",0
"21163",100,4,2,36,"Male",0
"21164",100,3,1,40,"Male",0
"21165",439,3,5,40,"Female",0
"21166",150,5,0,69,"Female",0
"21167",150,5,8,34,"Male",0
"21168",150,3,0,41,"Female",0
"21169",200,3,3,24,"Female",0
"21170",774,5,0,27,"Male",0
"21171",200,3,0,25,"Male",0
"21172",50,3,3,38,"Male",0
"21173",1023,1,1,44,"Female",0
"21174",760.5,5,0,36,"Female",0
"21175",25,3,0,20,"Female",0
"21176",275,3,1,27,"Male",0
"21177",100,5,1,44,"Male",0
"21178",100,4,0,32,"Male",0
"21179",150,5,6,39,"Female",0
"21180",200,4,1,2,"Male",0
"21181",150,3,6,2,"Male",0
"21182",539,5,1,74,"Male",0
"21183",150,5,6,27,"Female",0
"21184",270,5,6,31,"Male",0
"21185",50,3,5,37,"Male",0
"21186",300,5,4,2,"Male",0
"21187",175,4,6,19,"Male",0
"21188",50,3,1,27,"Male",0
"21190",100,3,1,33,"Female",0
"21191",150,4,4,25,"Female",0
"21192",539,3,6,17,"Male",0
"21193",175,5,4,25,"Male",0
"21194",874,1,6,43,"Female",0
"21195",50,1,7,46,"Male",0
"21196",140,1,0,3,"Female",0
"21197",140,1,1,3,"Female",0
"21198",140,1,0,3,"Male",0
"21200",140,1,0,3,"Male",0
"21201",500,5,5,28,"Female",0
"21202",25,5,1,38,"Female",0
"21203",150,3,1,15,"Female",0
"21204",5,5,4,24,"Female",0
"21205",250,3,0,20,"Male",0
"21206",250,5,1,29,"Male",0
"21207",100,3,0,23,"Male",0
"21208",200,5,1,40,"Female",0
"21209",32,3,6,34,"Male",0
"21210",32,5,6,24,"Male",0
"21211",250,3,1,24,"Female",0
"21212",51,3,0,60,"Male",0
"21213",150,4,1,20,"Female",0
"21215",125,3,0,0,"Female",0
"21216",100,3,6,23,"Female",0
"21217",100,5,3,38,"Female",0
"21218",75,3,0,22,"Female",0
"21219",40,3,4,33,"Female",0
"21220",125,5,0,0,"Male",0
"21221",175,3,1,0,"Female",0
"21222",100,3,4,45,"Male",0
"21223",100,3,3,25,"Female",0
"21224",75,4,6,53,"Male",0
"21225",100,5,6,34,"Male",0
"21226",25,3,6,26,"Male",0
"21227",100,3,1,22,"Female",0
"21228",125,4,0,20,"Female",0
"21229",100,4,1,49,"Female",0
"21230",250,5,1,25,"Male",0
"21231",100,3,4,30,"Male",0
"21232",150,4,8,27,"Male",0
"21233",150,4,7,23,"Male",0
"21234",150,3,1,19,"Female",0
"21235",100,5,3,36,"Male",0
"21236",1435.62,1,0,2,"Male",0
"21237",75,3,6,21,"Female",0
"21238",175,3,0,16,"Male",0
"21239",531.44,4,1,34,"Female",0
"21240",75,5,5,25,"Male",0
"21241",265.72,5,6,23,"Male",0
"21242",415.19,4,1,3,"Male",0
"21243",150,5,0,24,"Female",0
"21244",125,3,1,61,"Male",0
"21245",150,5,3,2,"Female",0
"21247",5,4,6,42,"Male",0
"21248",275,5,1,34,"Female",0
"21249",275,5,0,46,"Male",0
"21250",25,5,0,37,"Female",0
"21251",150,3,1,30,"Male",0
"21252",250,4,1,52,"Female",0
"21253",44,3,3,16,"Female",0
"21254",250,4,4,35,"Male",0
"21255",175,5,1,79,"Male",0
"21256",150,4,3,38,"Female",0
"21257",25,4,0,17,"Male",0
"21258",50,5,0,79,"Male",0
"21259",50,3,0,20,"Male",0
"21261",275,5,5,21,"Female",0
"21262",175,3,0,27,"Female",0
"21263",20,5,0,19,"Male",0
"21264",75,1,2,28,"Female",0
"21265",75,3,1,0,"Female",0
"21266",75,5,1,23,"Female",0
"21267",100,4,3,43,"Male",0
"21268",150,5,7,43,"Male",0
"21269",1,4,0,45,"Male",0
"21270",100,4,3,21,"Male",0
"21271",100,4,0,32,"Female",0
"21272",100,4,0,37,"Male",0
"21273",150,5,3,20,"Male",0
"21274",1,3,5,18,"Female",0
"21275",150,5,1,27,"Male",0
"21276",300,5,1,29,"Female",0
"21277",75,3,0,23,"Male",0
"21278",150,5,5,2,"Female",0
"21279",50,3,1,43,"Female",0
"21280",100,5,5,39,"Female",0
"21281",100,5,3,32,"Female",0
"21282",25,3,1,44,"Female",0
"21283",150,5,6,59,"Male",0
"21284",5,4,3,14,"Male",0
"21285",25,3,5,18,"Male",0
"21286",1846,3,0,2,"Female",0
"21287",150,4,5,37,"Male",0
"21288",119,4,1,27,"Female",0
"21289",100,4,1,3,"Female",0
"21290",75,4,2,15,"Male",0
"21291",100,3,0,17,"Female",0
"21292",125,5,4,41,"Male",0
"21294",75,5,3,19,"Male",0
"21295",100,3,3,23,"Male",0
"21296",35,3,2,35,"Male",0
"21297",175,4,6,27,"Male",0
"21298",100,3,6,29,"Male",0
"21299",100,3,1,23,"Female",0
"21300",30,3,0,29,"Male",0
"21301",100,5,1,40,"Female",0
"21302",25,5,1,47,"Female",0
"21303",100,4,0,36,"Male",0
"21304",150,4,0,33,"Male",0
"21305",25,3,1,20,"Female",0
"21306",1,3,3,24,"Female",0
"21307",75,5,7,32,"Female",0
"21308",75,3,5,24,"Female",0
"21309",50,3,3,32,"Female",0
"21310",25,3,1,22,"Male",0
"21311",200,5,8,27,"Female",0
"21312",100,4,3,33,"Female",0
"21315",100,3,0,0,"Female",0
"21316",1500,1,0,0,"Male",0
"21317",175,3,1,22,"Female",0
"21318",150,1,1,32,"Male",0
"21319",100,5,1,19,"Male",0
"21320",5,5,3,41,"Male",0
"21321",636,5,6,0,"Male",0
"21322",19,1,0,20,"Female",0
"21323",100,4,1,79,"Female",0
"21324",150,3,0,0,"Female",0
"21325",50,5,0,56,"Female",0
"21327",100,4,4,20,"Female",0
"21328",25,3,4,27,"Female",0
"21329",100,4,6,25,"Male",0
"21330",150,4,7,17,"Female",0
"21332",25,4,1,17,"Female",0
"21333",26,4,7,45,"Male",0
"21334",25,3,1,19,"Male",0
"21335",150,5,4,38,"Male",0
"21337",25,4,3,38,"Female",0
"21338",100,5,1,36,"Female",0
"21339",150,5,3,42,"Female",0
"21340",5,4,1,23,"Female",0
"21341",25,5,5,25,"Female",0
"21342",5,4,3,19,"Female",0
"21343",100,4,3,18,"Female",0
"21344",25,3,1,26,"Male",0
"21345",1123,1,7,64,"Male",0
"21346",1123,1,6,54,"Female",0
"21347",25,1,0,37,"Male",0
"21348",75,3,0,35,"Female",0
"21349",100,4,1,0,"Female",0
"21350",50,3,0,25,"Female",0
"21351",75,3,4,21,"Female",0
"21352",1198,3,1,27,"Female",0
"21354",50,3,0,40,"Female",0
"21355",275,4,6,46,"Male",0
"21357",5,3,3,19,"Female",0
"21358",100,4,3,48,"Female",0
"21359",150,4,1,15,"Female",0
"21360",75,4,2,46,"Female",0
"21361",25,3,0,23,"Female",0
"21362",20,5,0,25,"Female",0
"21363",249,3,5,17,"Male",0
"21364",200,3,6,35,"Male",0
"21365",75,3,7,25,"Male",0
"21366",249,3,4,0,"Female",0
"21368",349,3,4,33,"Male",0
"21369",175,5,1,53,"Male",0
"21370",5,4,0,28,"Female",0
"21371",5,5,1,56,"Female",0
"21372",44,5,1,25,"Female",0
"21373",175,5,1,34,"Female",0
"21374",28,4,0,26,"Male",0
"21375",5,4,1,34,"Female",0
"21376",200,4,1,29,"Male",0
"21377",50,3,3,42,"Male",0
"21378",27,3,1,34,"Male",0
"21379",19,4,0,27,"Female",0
"21380",57,4,1,17,"Male",0
"21381",25,3,4,26,"Male",0
"21382",540.17,3,1,38,"Female",0
"21383",25,3,6,39,"Male",0
"21385",50,3,1,33,"Male",0
"21386",150,4,3,28,"Male",0
"21387",150,4,5,21,"Female",0
"21388",25,3,4,33,"Male",0
"21389",28,5,1,31,"Male",0
"21390",75,5,1,27,"Female",0
"21391",30,3,6,29,"Female",0
"21392",100,4,8,29,"Female",0
"21393",250,4,6,20,"Male",0
"21395",75,5,0,49,"Male",0
"21396",80,3,3,20,"Male",0
"21397",100,4,6,29,"Male",0
"21398",100,5,2,29,"Male",0
"21399",75,3,1,28,"Male",0
"21400",25,3,1,24,"Male",0
"21401",75,4,6,25,"Male",0
"21402",249,3,2,0,"Male",0
"21403",100,5,1,25,"Female",0
"21404",25,3,4,27,"Male",0
"21405",5,5,6,22,"Female",0
"21406",25,3,2,29,"Male",0
"21407",100,3,0,51,"Male",0
"21408",25,3,5,24,"Female",0
"21409",600,5,6,43,"Female",0
"21410",75,3,0,25,"Male",0
"21411",250,5,0,40,"Female",0
"21412",75,5,3,29,"Male",0
"21413",150,5,4,25,"Male",0
"21414",30,5,3,19,"Male",0
"21415",25,3,0,40,"Female",0
"21416",50,3,6,19,"Female",0
"21417",5,3,1,21,"Male",0
"21418",25,4,1,20,"Female",0
"21419",35,3,1,25,"Male",0
"21420",150,5,5,31,"Male",0
"21421",150,3,1,38,"Female",0
"21422",5,3,3,25,"Female",0
"21424",25,3,0,23,"Male",0
"21425",25,3,2,19,"Male",0
"21426",249,3,6,32,"Female",0
"21427",150,5,1,23,"Male",0
"21428",19,5,3,29,"Male",0
"21429",19,4,5,31,"Male",0
"21430",150,5,6,39,"Male",0
"21432",419,3,1,0,"Female",0
"21433",75,3,6,24,"Female",0
"21434",150,5,5,23,"Female",0
"21435",100,5,3,24,"Female",0
"21436",1,3,1,70,"Male",0
"21437",50,3,1,0,"Female",0
"21438",50,3,6,21,"Female",0
"21439",100,3,6,31,"Female",0
"21440",26,3,1,29,"Female",0
"21441",150,3,4,24,"Male",0
"21442",176,5,1,27,"Male",0
"21443",150,3,6,28,"Female",0
"21444",100,3,2,22,"Female",0
"21445",100,3,6,27,"Male",0
"21446",5,4,3,26,"Male",0
"21447",100,3,6,34,"Male",0
"21448",150,3,3,27,"Male",0
"21449",100,3,1,49,"Female",0
"21450",250,4,1,46,"Female",0
"21451",5,4,1,57,"Female",0
"21452",5,5,0,19,"Female",0
"21453",300,4,3,47,"Female",0
"21454",125,5,1,36,"Female",0
"21455",100,3,5,36,"Female",0
"21456",250,5,4,34,"Male",0
"21457",100,4,1,52,"Male",0
"21458",949,5,1,42,"Male",0
"21459",100,4,7,21,"Male",0
"21460",25,3,4,27,"Male",0
"21461",175,4,6,24,"Female",0
"21462",175,4,1,22,"Female",0
"21463",25,5,0,38,"Male",0
"21464",75,3,4,30,"Female",0
"21465",100,5,3,33,"Female",0
"21466",75,3,6,38,"Male",0
"21467",175,5,1,19,"Female",0
"21468",299,1,3,31,"Female",0
"21469",25,3,1,32,"Male",0
"21470",100,5,5,25,"Male",0
"21471",200,5,6,41,"Male",0
"21472",175,5,4,30,"Male",0
"21473",5,5,1,25,"Male",0
"21474",250,4,7,20,"Male",0
"21475",300,3,3,56,"Male",0
"21476",25,3,1,41,"Male",0
"21477",75,3,5,19,"Male",0
"21478",100,4,8,61,"Female",0
"21479",75,4,4,21,"Female",0
"21480",29,3,1,25,"Female",0
"21482",100,3,5,35,"Male",0
"21483",50,5,0,38,"Male",0
"21484",30,5,5,0,"Female",0
"21486",75,4,4,26,"Female",0
"21487",25,5,7,23,"Male",0
"21488",250,4,1,34,"Female",0
"21489",5,3,1,44,"Female",0
"21490",524,4,6,50,"Male",0
"21491",5,3,0,20,"Female",0
"21495",0,5,6,24,"Male",0
"21496",150,5,3,28,"Female",0
"21497",50,4,3,32,"Male",0
"21498",75,5,6,47,"Male",0
"21499",50,3,1,21,"Female",0
"21500",30,3,3,19,"Female",0
"21501",5,5,1,31,"Male",0
"21502",5,5,0,33,"Female",0
"21503",250,5,3,39,"Male",0
"21504",50,3,6,22,"Female",0
"21505",75,5,0,29,"Male",0
"21506",700,5,1,28,"Male",0
"21507",175,4,1,29,"Male",0
"21508",50,3,0,34,"Female",0
"21509",25,3,1,33,"Female",0
"21510",200,3,2,43,"Male",0
"21511",100,3,0,26,"Female",0
"21512",125,5,1,2,"Female",0
"21513",25,4,3,32,"Female",0
"21514",75,3,1,32,"Male",0
"21515",100,5,3,34,"Female",0
"21516",175,3,3,25,"Female",0
"21517",200,5,0,41,"Female",0
"21519",5,3,0,30,"Female",0
"21520",25,5,6,27,"Male",0
"21521",25,3,6,23,"Female",0
"21522",400,5,0,36,"Male",0
"21523",75,3,1,21,"Female",0
"21524",75,3,1,34,"Male",0
"21525",75,3,1,27,"Male",0
"21526",200,5,0,29,"Female",0
"21527",300,4,1,28,"Female",0
"21528",50,3,1,22,"Female",0
"21529",5,3,0,19,"Male",0
"21530",50,3,1,48,"Male",0
"21531",150,5,3,43,"Male",0
"21532",25,3,5,25,"Male",0
"21533",26,4,1,23,"Female",0
"21536",150,3,1,29,"Male",0
"21537",300,4,6,43,"Male",0
"21538",150,3,2,19,"Male",0
"21539",30,4,3,28,"Female",0
"21540",125,3,4,0,"Male",0
"21541",75,3,4,0,"Male",0
"21542",250,5,1,49,"Female",0
"21543",100,4,4,0,"Male",0
"21544",100,4,7,38,"Male",0
"21545",212.93,1,5,38,"Female",0
"21546",40,4,3,36,"Female",0
"21547",50,5,1,25,"Female",0
"21548",426.93,1,3,37,"Female",0
"21549",426.93,1,6,27,"Male",0
"21550",426.93,3,3,27,"Female",0
"21551",47,3,6,20,"Male",0
"21552",199,5,4,25,"Female",0
"21554",133.49,5,0,27,"Male",0
"21555",107,5,6,31,"Male",0
"21557",110,4,1,25,"Female",0
"21558",150,4,1,24,"Female",0
"21559",100,5,4,21,"Female",0
"21561",300,5,7,65,"Male",0
"21562",100,4,3,0,"Female",0
"21564",75,4,3,22,"Male",0
"21565",300,5,6,21,"Female",0
"21566",150,3,6,30,"Male",0
"21567",75,3,3,19,"Female",0
"21568",125,4,6,25,"Female",0
"21569",31,3,4,22,"Male",0
"21570",5,5,3,17,"Male",0
"21571",150,3,7,21,"Female",0
"21572",582.08,1,6,23,"Female",0
"21574",651.63,1,6,36,"Female",0
"21575",47,5,6,51,"Male",0
"21576",651.63,3,0,79,"Male",0
"21577",107,4,1,33,"Female",0
"21578",140,4,7,25,"Male",0
"21579",600,5,3,60,"Female",0
"21580",350,5,1,19,"Male",0
"21581",275,5,0,39,"Male",0
"21582",300,5,1,31,"Female",0
"21583",300,5,0,18,"Female",0
"21584",250,3,2,38,"Female",0
"21585",50,5,4,23,"Female",0
"21586",150,5,6,24,"Male",0
"21587",100,5,0,45,"Female",0
"21588",275,5,1,30,"Female",0
"21589",100,3,6,19,"Female",0
"21590",325,3,4,14,"Male",0
"21591",250,5,3,28,"Male",0
"21592",250,5,6,57,"Male",0
"21593",200,4,1,28,"Male",0
"21594",200,5,3,45,"Male",0
"21595",275,4,0,53,"Female",0
"21596",150,5,5,23,"Male",0
"21597",200,5,5,36,"Female",0
"21598",200,5,6,32,"Female",0
"21599",200,5,4,30,"Female",0
"21600",25,5,3,34,"Female",0
"21601",150,4,7,28,"Female",0
"21602",125,5,6,22,"Female",0
"21603",250,5,1,21,"Female",0
"21604",175,5,0,35,"Female",0
"21605",200,3,0,20,"Female",0
"21606",25,3,5,21,"Male",0
"21607",30,4,4,41,"Female",0
"21608",25,3,0,28,"Male",0
"21609",5,3,5,26,"Female",0
"21610",25,3,3,22,"Male",0
"21611",100,3,0,29,"Female",0
"21612",150,3,3,19,"Male",0
"21613",300,3,6,37,"Male",0
"21614",1459.12,3,8,43,"Female",0
"21615",150,3,6,24,"Male",0
"21616",60,5,6,24,"Male",0
"21617",150,3,1,37,"Female",0
"21618",75,3,2,31,"Male",0
"21619",50,3,1,29,"Female",0
"21620",25,4,6,27,"Female",0
"21621",150,5,1,27,"Female",0
"21622",32,4,0,22,"Male",0
"21623",549.5,5,0,54,"Male",0
"21624",150,3,4,27,"Male",0
"21625",150,5,5,27,"Male",0
"21626",100,3,5,19,"Male",0
"21627",100,3,7,21,"Female",0
"21628",100,3,0,3,"Male",0
"21629",100,5,0,25,"Female",0
"21630",265.72,4,6,39,"Female",0
"21631",5,3,1,22,"Female",0
"21632",150,3,6,25,"Male",0
"21633",125,4,6,19,"Male",0
"21634",100,5,7,30,"Male",0
"21635",51,4,6,27,"Female",0
"21636",150,3,1,42,"Male",0
"21637",100,3,3,2,"Male",0
"21638",51,3,1,21,"Female",0
"21639",100,4,0,46,"Female",0
"21640",150,5,0,24,"Male",0
"21641",100,5,5,27,"Male",0
"21642",100,3,4,35,"Male",0
"21643",150,4,1,27,"Female",0
"21644",100,5,1,47,"Female",0
"21645",75,4,4,41,"Male",0
"21646",30,4,0,22,"Female",0
"21647",75,4,4,21,"Male",0
"21648",125,4,0,30,"Female",0
"21649",150,3,3,20,"Male",0
"21651",69,4,0,49,"Female",0
"21652",44,5,1,38,"Female",0
"21653",150,5,6,25,"Female",0
"21654",1199,5,1,43,"Male",0
"21655",959,3,6,40,"Male",0
"21656",25,5,5,23,"Male",0
"21657",50,3,4,16,"Female",0
"21658",5,4,3,22,"Female",0
"21659",100,5,6,25,"Male",0
"21660",400,5,6,37,"Female",0
"21662",100,4,4,19,"Male",0
"21663",75,5,1,28,"Male",0
"21664",25,5,1,0,"Female",0
"21665",50,5,4,30,"Male",0
"21666",100,3,3,21,"Female",0
"21668",75,5,7,50,"Male",0
"21669",5,3,0,20,"Female",0
"21671",25,4,1,30,"Female",0
"21672",19,3,4,23,"Female",0
"21673",100,3,1,50,"Female",0
"21674",75,4,4,35,"Female",0
"21675",50,3,1,21,"Male",0
"21677",100,5,1,30,"Male",0
"21678",100,3,0,32,"Male",0
"21679",40,3,6,29,"Male",0
"21680",19,5,4,24,"Female",0
"21681",50,5,0,29,"Male",0
"21682",75,3,6,20,"Male",0
"21683",75,3,6,22,"Male",0
"21684",100,3,1,24,"Male",0
"21685",50,3,1,33,"Male",0
"21686",125,4,1,19,"Male",0
"21687",175,4,7,45,"Male",0
"21688",50,3,6,29,"Female",0
"21689",75,4,1,33,"Female",0
"21690",50,3,3,31,"Male",0
"21691",19,5,3,27,"Male",0
"21692",5,5,1,27,"Female",0
"21693",50,4,1,32,"Female",0
"21694",150,4,6,27,"Male",0
"21695",250,3,1,25,"Female",0
"21696",150,4,5,19,"Male",0
"21697",25,3,1,52,"Male",0
"21698",80,3,0,26,"Female",0
"21699",100,5,5,26,"Male",0
"21700",1248,5,6,45,"Male",0
"21701",1248,5,3,39,"Female",0
"21702",100,3,7,20,"Male",0
"21703",200,3,1,27,"Male",0
"21705",75,3,3,21,"Female",0
"21706",75,4,4,42,"Male",0
"21708",20,4,6,25,"Male",0
"21709",25,3,6,20,"Male",0
"21710",150,5,1,47,"Male",0
"21711",100,5,3,20,"Male",0
"21712",583.31,3,8,68,"Male",0
"21713",75,3,1,45,"Female",0
"21714",50,5,3,26,"Male",0
"21715",100,5,6,30,"Male",0
"21716",25,3,3,21,"Male",0
"21717",100,3,6,20,"Male",0
"21718",25,3,1,30,"Male",0
"21719",20,3,3,20,"Male",0
"21720",40,3,2,19,"Male",0
"21721",19,4,1,21,"Male",0
"21722",150,4,2,24,"Male",0
"21723",25,3,4,29,"Female",0
"21724",50,4,0,42,"Female",0
"21725",150,5,3,28,"Male",0
"21726",150,4,4,46,"Male",0
"21727",150,5,0,51,"Female",0
"21728",75,1,5,24,"Male",0
"21729",25,1,0,24,"Female",0
"21730",100,3,0,44,"Male",0
"21731",100,3,7,32,"Male",0
"21733",100,5,2,68,"Male",0
"21734",50,3,3,28,"Female",0
"21735",75,5,6,28,"Female",0
"21736",25,3,4,33,"Female",0
"21737",100,3,3,23,"Male",0
"21738",19,3,1,27,"Male",0
"21739",100,5,1,24,"Female",0
"21740",125,3,0,32,"Male",0
"21742",19,4,7,56,"Male",0
"21743",150,4,4,31,"Female",0
"21744",25,3,2,26,"Male",0
"21745",25,3,4,31,"Male",0
"21746",100,5,2,16,"Male",0
"21747",150,5,5,19,"Male",0
"21748",100,5,7,39,"Male",0
"21749",75,3,NA,30,"Male",0
"21751",75,5,0,21,"Female",0
"21752",200,3,6,24,"Male",0
"21753",547.84,5,3,61,"Male",0
"21754",25,3,6,21,"Female",0
"21755",25,3,1,24,"Male",0
"21756",175,5,2,47,"Female",0
"21759",100,3,1,34,"Female",0
"21760",30,3,6,42,"Male",0
"21761",5,4,3,35,"Male",0
"21763",100,3,0,31,"Male",0
"21764",100,3,1,22,"Female",0
"21765",5,5,6,21,"Male",0
"21766",19,4,1,32,"Female",0
"21767",75,3,6,30,"Male",0
"21768",150,3,6,24,"Male",0
"21769",100,3,4,30,"Female",0
"21770",75,4,0,38,"Female",0
"21771",30,3,2,19,"Male",0
"21772",5,5,5,21,"Female",0
"21773",55,5,1,0,"Male",0
"21774",75,4,6,43,"Male",0
"21775",75,3,3,27,"Female",0
"21776",75,4,6,34,"Female",0
"21777",300,3,7,40,"Male",0
"21778",283.8,3,6,41,"Male",0
"21779",50,4,6,45,"Male",0
"21780",80,3,4,20,"Male",0
"21781",150,4,6,29,"Female",0
"21782",236.33,3,1,16,"Male",0
"21783",50,3,6,19,"Female",0
"21784",175,5,3,29,"Male",0
"21785",568.63,3,1,29,"Male",0
"21786",150,4,6,36,"Male",0
"21787",150,5,5,21,"Male",0
"21788",400.74,3,1,37,"Male",0
"21789",150,5,0,28,"Female",0
"21790",20,3,1,34,"Female",0
"21791",1,3,1,42,"Male",0
"21792",75,3,0,28,"Male",0
"21793",150,5,7,24,"Male",0
"21794",75,3,3,36,"Female",0
"21795",150,5,0,22,"Female",0
"21796",150,4,5,28,"Male",0
"21797",50,3,1,20,"Female",0
"21799",99,1,7,46,"Male",0
"21800",75,5,0,46,"Female",0
"21801",75,5,1,53,"Female",0
"21802",75,3,0,23,"Male",0
"21803",150,4,0,34,"Female",0
"21804",50,3,6,24,"Female",0
"21805",25,3,0,22,"Male",0
"21806",75,3,1,17,"Male",0
"21807",75,3,0,24,"Male",0
"21808",100,3,2,50,"Female",0
"21809",60,5,1,25,"Male",0
"21810",25,3,6,36,"Male",0
"21811",150,3,4,20,"Male",0
"21812",250,5,7,29,"Male",0
"21813",29,3,0,0,"Female",0
"21814",50,4,0,0,"Female",0
"21815",1,3,1,20,"Male",0
"21816",150,4,0,22,"Female",0
"21817",250,5,6,23,"Male",0
"21818",175,3,1,19,"Female",0
"21819",1148,3,3,0,"Female",0
"21820",150,3,0,34,"Male",0
"21821",300,5,7,27,"Female",0
"21822",75,4,0,31,"Male",0
"21823",100,4,8,18,"Female",0
"21824",100,3,0,23,"Male",0
"21826",175,3,3,42,"Female",0
"21827",100,5,4,67,"Female",0
"21828",100,3,0,19,"Male",0
"21829",225,3,0,18,"Male",0
"21830",100,4,1,37,"Female",0
"21831",125,4,7,52,"Female",0
"21832",150,3,3,34,"Female",0
"21833",200,4,6,40,"Female",0
"21834",75,5,1,0,"Male",0
"21835",200,5,1,41,"Female",0
"21836",75,3,0,27,"Male",0
"21837",100,3,5,33,"Male",0
"21838",44,4,3,32,"Male",0
"21839",150,5,2,30,"Female",0
"21840",300,4,1,32,"Male",0
"21841",150,5,7,51,"Female",0
"21842",450,5,5,58,"Female",0
"21843",150,5,1,20,"Male",0
"21844",100,4,1,56,"Female",0
"21845",650,4,1,25,"Male",0
"21846",150,3,1,29,"Male",0
"21847",100,5,1,44,"Female",0
"21848",157.91,3,6,36,"Male",0
"21849",100,5,6,33,"Female",0
"21850",100,4,1,25,"Male",0
"21851",19,1,3,15,"Male",0
"21852",100,4,0,17,"Female",0
"21853",100,3,4,39,"Male",0
"21854",150,5,0,28,"Male",0
"21855",250,5,6,26,"Male",0
"21856",100,4,2,36,"Female",0
"21858",125,4,0,40,"Female",0
"21859",100,3,6,25,"Female",0
"21860",250,5,1,36,"Male",0
"21861",65,4,4,21,"Female",0
"21862",150,5,7,32,"Female",0
"21863",75,4,6,35,"Male",0
